,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
250,Senior Infocomm Specialist (Solutions Architect),Inland Revenue Authority of Singapore,NA,Professional,NA,"$4,000to$9,100",Monthly,https://www.mycareersfuture.sg/job/senior-infocomm-specialist-inland-revenue-authority-singapore-74889c51e37ddd35d7f823f9462790e7,Information Technology ...
251,"SVP, Big Data and Customer Experience Optimisation",Company Undisclosed,NA,Senior Management,NA,"$15,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/svp-big-data-customer-experience-optimisation-4386ba3eaaffd75d2b1256d57b1fb7e1,Banking and Finance
252,Data Engineer,Company Undisclosed,South,Professional,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-2fab625fb13fe16207621f894b9ebdb9,Advertising / Media 
253,"Vice President , Data Management Office",Company Undisclosed,NA,Senior Management,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/vice-president-data-management-office-5732636a29e65488fc45b6a9538b8dfb,Banking and Finance
254,MCT Global Planning Mfg Data Science Engineer,Company Undisclosed,NA,Non-executive,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/mct-global-planning-mfg-data-science-engineer-9d1522e0314ba9596be05e69705e3245,Engineering ...
255,Sales Manager,Company Undisclosed,South,Middle Management,NA,"$7,000to$14,000",Monthly,https://www.mycareersfuture.sg/job/sales-manager-30c34cf3473e7ed92d7540f11b264f16,Sales / Retail 
256,Senior SAP Consultant,Company Undisclosed,NA,Professional,NA,"$8,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/senior-sap-consultant-497e943644ed8dc3c1f55599d21d4ba6,Information Technology
257,Data Engineer (Ref 22998),Company Undisclosed,NA,Executive,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-e0eba9d699140c67b8dc846981dc0cbf,Information Technology
258,Machine Learning Engineer,Company Undisclosed,NA,Middle Management ...,NA,"$11,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/machine-learning-engineer-32c5dcda9a773f13d17643fe42dd8850,Engineering
259,Machine Learning Engineer,Company Undisclosed,NA,Middle Management ...,NA,"$9,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/machine-learning-engineer-102b2b8f57b4fb1b6013d9c483b9c0e9,Engineering
260,Machine Learning Engineer,Company Undisclosed,NA,Middle Management ...,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/machine-learning-engineer-21ec6d53351e294261f15037d9e1a794,Engineering
261,Research Fellow,Company Undisclosed,NA,Professional,NA,"$4,900to$6,500",Monthly,https://www.mycareersfuture.sg/job/research-fellow-61ef8337d3a682e0983cbd428c2d796c,Sciences / Laboratory / R&D
262,Entry Level Software  /  Information Technology Trainees,Company Undisclosed,NA,Fresh/entry level,NA,"$2,000to$3,250",Monthly,https://www.mycareersfuture.sg/job/entry-level-software-information-technology-trainees-0f373e74ba835349f10c24136777abce,Information Technology
263,"Vice President, Window Security Administrator",Company Undisclosed,NA,Senior Management,NA,"$7,000to$14,000",Monthly,https://www.mycareersfuture.sg/job/vice-president-window-security-administrator-c7ef61f19c9ad3c471e24bc109021a3d,Banking and Finance
264,Research Assistant,Company Undisclosed,NA,Professional,NA,"$3,250to$4,500",Monthly,https://www.mycareersfuture.sg/job/research-assistant-3a35ffc6ffa5bc33ef9a1497ff249ac8,Others ...
265,Software Engineer,Company Undisclosed,NA,Executive,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-a0933caaa2a4f9f2808151da3cae7ed1,Engineering ...
