,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
56,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-f969ee442dae7cd331dc22a2adc8c258,Information Technology
57,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-e75799ebf86919a1bdb726f2f318836d,Information Technology
58,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-45eccd1cbd3d291e3d9d55f68b4ceae4,Information Technology
59,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-bde1577d4eb6b1af35fc31755cf89c96,Information Technology
60,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-62f14b1d53f6e3e421f526f0b7c62400,Information Technology
61,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-294eb859a521bc74ab22f42c8009eac6,Information Technology
62,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-1909e6f4ba0e948fbf473269347d7eb0,Information Technology
63,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,NA,Executive,NA,"$2,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,Engineering
64,"VP, CAP Data Engineer, Middle Office Tech, Technology & Operations (WD02988)",DBS BANK LTD.,East,Senior Management,NA,"$10,400to$18,700",Monthly,https://www.mycareersfuture.sg/job/vp-cap-data-engineer-middle-office-tech-technology-operations-dbs-bank-469a8c26a836193d1121507c0a65728e,Information Technology
65,Data Engineer,LINKSURE NETWORK HOLDING PTE. LIMITED,NA,Senior Executive,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-linksure-network-holding-b77c32f935acfda41f1130f81cb00381,Information Technology
66,"Senior Manager, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Central,Manager,NA,"$9,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/senior-manager-data-engineer-lazada-south-east-asia-d10b977e8ab9f32f8692dd165d59afcc,Information Technology
67,"Vice President, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Central,Middle Management,NA,"$9,000to$13,500",Monthly,https://www.mycareersfuture.sg/job/vice-president-data-engineer-lazada-south-east-asia-2d5ab5c401d990259d2903a2229cb6da,Information Technology
68,Lead Data Engineer - Business Intelligence,APPLE SOUTH ASIA PTE. LTD.,South,Senior Executive,NA,"$8,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/lead-data-engineer-business-intelligence-apple-south-asia-97237952a628ec3101a70cd7dc5a5ea9,Information Technology
69,Lead Data Engineer - Business Intelligence,APPLE SOUTH ASIA PTE. LTD.,South,Senior Executive,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/lead-data-engineer-business-intelligence-apple-south-asia-f057e50ae5d9243abc9062af0bdb7e1d,Information Technology
70,Data Engineer,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-dp-information-network-828ce4ce4c25d05781945dd2f35d07d6,Information Technology
71,Data Engineer,DYNAMIC TECHNOLOGY LAB PRIVATE LIMITED,Central,Fresh/entry level,NA,"$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-dynamic-technology-lab-271b0336785bcbd5e046a4aa2b500c42,Information Technology
72,Data Engineer - SQL  /  Big Data  /  Java,DENODO TECHNOLOGIES PTE. LTD.,NA,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-engineer-sql-big-data-java-denodo-technologies-cfe51cc03bee7d249ecf83fde7a21e8d,Engineering ...
73,Data Engineer  /  Analyst,MANAGEMENT RESOURCES CONSULTANTS (S) PTE. LTD.,Central,Fresh/entry level,NA,"$2,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-analyst-management-resources-consultants-52f56c53858a129fbb4f2f91eca0d5fb,Information Technology
74,Data Engineer,BEATHCHAPMAN (PTE. LTD.),NA,Manager,NA,"$120,000to$140,000",Annually,https://www.mycareersfuture.sg/job/data-engineer-beathchapman-48ba55728c7399c07af29eaace29967d,Information Technology
75,Data Engineer,MICROSEC PTE. LTD.,NA,Middle Management,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-microsec-50dd1dea87aa31217d0c39215ca26079,Telecommunications
76,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-3457c8d2b5a325c08dd1464799c45875,Information Technology
77,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-705c8891b878db36611d27e4aaae5c2e,Information Technology
78,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-a5c4c29bbf0aee683038d5e538eb60e5,Information Technology
79,Data Engineer,A-IT SOFTWARE SERVICES PTE LTD,East,Executive,NA,"$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/data-engineer-a-it-software-services-76382b0d5d6bf2b6739bf4b3b3b81bbf,Information Technology
80,Senior Systems Engineer – Data Architecture,RESMED ASIA PTE. LTD.,South,Professional ...,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-systems-engineer-%E2%80%93-data-architecture-resmed-asia-44a62f0e76666e5052f8af4ee1deb3c0,Engineering ...
81,Data Sciences & Analytics Engineer (Data Engineering Track),SINGAPORE AIRLINES LIMITED,East,Professional ...,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-sciences-analytics-engineer-singapore-airlines-1617e1bd1b81746a8a0d110d423d47cb,Information Technology
82,Assistant /  Engineer – Data Generation,VALID ASIA PRIVATE LIMITED,Central,Professional,NA,"$2,300to$3,400",Monthly,https://www.mycareersfuture.sg/job/assistant-engineer-%E2%80%93-data-generation-valid-asia-6c52e1c2b0aab756d92c86b4ea8771c6,Engineering ...
83,Data Science Engineer,ALLIANZ SE,Central,Executive,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-science-engineer-allianz-se-01aac3fc60fdd18c440e224d1bb06f97,Others
84,"Research Engineer (Data Analytics), I2R (A*STAR)",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-f80f14cbd71ab564fadb18c7cf006d1e,Sciences / Laboratory / R&D
85,Data Science Engineer,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/data-science-engineer-datarobot-singapore-51a02f9c2b6cd9a12c4d34b71a9560ef,Information Technology
86,Data Center Operations Engineer,EIRE SYSTEMS SINGAPORE PTE. LTD.,Central,Professional,NA,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/data-center-operations-engineer-eire-systems-singapore-77b6d4fb9b3e5a104368debc02a827e7,Information Technology
87,System Engineer (Data and Control Communication Management),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/system-engineer-government-technology-agency-50d7d4dd7cd8c2abfbb6367a244103c1,Information Technology ...
88,System Engineer (Data and Control Communication Management),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/system-engineer-government-technology-agency-c1de69bae22019caca6c53eec7d488ac,Information Technology ...
89,Lead Data Center Engineer,JOHNSON & JOHNSON PTE. LTD.,Central,Professional,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/lead-data-center-engineer-johnson-johnson-c0791839b727bc55b28d04045e79a617,Engineering ...
90,Data  /  DevOps Engineer,BEATHCHAPMAN (PTE. LTD.),Central,Manager,NA,"$12,000to$14,000",Monthly,https://www.mycareersfuture.sg/job/data-devops-engineer-beathchapman-925dfef18d48dc75b8924cf0f00b6fcc,Information Technology
91,Data Governance Engineer,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$7,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/data-governance-engineer-grabtaxi-holdings-29258e32d96e2557eea2abfea7ab11b1,Information Technology
92,Software Engineer (Data Analysis),GARENA ONLINE PRIVATE LIMITED,South,Professional,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-garena-online-492d00534fa4d27e065e7951407f4639,Information Technology
93,"Customer Engineer, Data Analytics Specialist, Google Cloud - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,South,Executive,NA,"$7,300to$14,600",Monthly,https://www.mycareersfuture.sg/job/customer-engineer-data-analytics-specialist-google-cloud-singapore-google-asia-pacific-fa0cdf4a35cc43b7684c528929243c3e,Information Technology ...
94,"Research Engineer (Data Analytics), I2R (A*STAR)",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-f158ee29cb4064031400ff676016a6ac,Sciences / Laboratory / R&D
95,Data Center Support Engineer,HCL INSYS PTE. LTD.,Islandwide,Professional,NA,"$2,500to$3,100",Monthly,https://www.mycareersfuture.sg/job/data-center-support-engineer-hcl-insys-2f2bb597d8e39596131b2d27ef05e0b2,Information Technology
96,Data Visualisation Engineer (West),MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,West,Executive ...,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/data-visualisation-engineer-manpower-staffing-services-04fdb88b4e4a51f8e591a4ae74d06c0b,Information Technology
97,Data Analysis Engineer,RINGS.TV PTE. LTD.,Islandwide,Professional,NA,"$4,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/data-analysis-engineer-ringstv-3ef1b52e836e40521736889d1eabf41c,Engineering
98,Senior Data Center Engineer,PEOPLEBANK SINGAPORE PTE. LTD.,Central,Senior Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/senior-data-center-engineer-peoplebank-singapore-c24131bb74d9e9b8748c66d9273cd956,Information Technology
99,Data Scientist /  Engineer,AXINAN PTE. LTD.,Central,Senior Executive,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-engineer-axinan-3e9fc8187093c588367d563d665fc5a6,Engineering
100,"Software Engineer (Analytics, Big Data)",KNOREX PTE. LTD.,Central,Executive,NA,"$3,000to$4,500",Monthly,https://www.mycareersfuture.sg/job/software-engineer-knorex-b9842b8d076c944d83d5cf7e0c25e553,Advertising / Media 
101,Research Engineer (Data Analytics),AIRBUS SINGAPORE PRIVATE LIMITED,North,Executive ...,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-airbus-singapore-f85e7d644a13eb3d5157af675d6bd576,Engineering
102,Principal  /  Master Data Science & Application Engineer,LITE-ON SINGAPORE PTE. LTD.,North,Senior Executive,NA,"$8,200to$10,200",Monthly,https://www.mycareersfuture.sg/job/principal-master-data-science-application-engineer-lite-on-singapore-b2c84a16788154174cd256a364a8bcac,Sciences / Laboratory / R&D
103,Senior  /  Principal Data Science & Application Engineer,LITE-ON SINGAPORE PTE. LTD.,North,Senior Executive,NA,"$5,200to$8,200",Monthly,https://www.mycareersfuture.sg/job/senior-principal-data-science-application-engineer-lite-on-singapore-b2ab363ce1ae85179d8f4c211049c4b1,Sciences / Laboratory / R&D
104,Junior  /  Senior Data Science & Application Engineer,LITE-ON SINGAPORE PTE. LTD.,North,Junior Executive,NA,"$3,200to$5,200",Monthly,https://www.mycareersfuture.sg/job/junior-senior-data-science-application-engineer-lite-on-singapore-3407552ebb80d7d4c7ce944af3431428,Sciences / Laboratory / R&D
