,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
13,Research Associate (Data Science) - EEE / INFINITUS,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,000to$4,500",Monthly,https://www.mycareersfuture.sg/job/research-associate-eee-infinitus-nanyang-technological-university-67c714d60cec137110d1bed73babe870,Engineering ...
14,Data Science,FUNDNEL PTE. LTD.,Central,Senior Executive,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-science-fundnel-328526280a2c50ef4e2ed03899c2d693,Consulting  ...
15,Data Science Lead,TRAVELOKA SERVICES PTE. LTD.,NA,Manager,NA,"$10,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-science-lead-traveloka-services-02815e03a30f3de4a413614bb97affe1,Information Technology
16,Data Science Consultant,U3 INFOTECH PTE. LTD.,Central,Professional,NA,"$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/data-science-consultant-u3-infotech-f4e5b50e258dd4338eb544f303554bf6,Engineering ...
17,Principal  /  Master Data Science & Application Engineer,LITE-ON SINGAPORE PTE. LTD.,North,Senior Executive,NA,"$8,200to$10,200",Monthly,https://www.mycareersfuture.sg/job/principal-master-data-science-application-engineer-lite-on-singapore-b2c84a16788154174cd256a364a8bcac,Sciences / Laboratory / R&D
18,Senior  /  Principal Data Science & Application Engineer,LITE-ON SINGAPORE PTE. LTD.,North,Senior Executive,NA,"$5,200to$8,200",Monthly,https://www.mycareersfuture.sg/job/senior-principal-data-science-application-engineer-lite-on-singapore-b2ab363ce1ae85179d8f4c211049c4b1,Sciences / Laboratory / R&D
19,Junior  /  Senior Data Science & Application Engineer,LITE-ON SINGAPORE PTE. LTD.,North,Junior Executive,NA,"$3,200to$5,200",Monthly,https://www.mycareersfuture.sg/job/junior-senior-data-science-application-engineer-lite-on-singapore-3407552ebb80d7d4c7ce944af3431428,Sciences / Laboratory / R&D
20,"Vice President, Data Science",LAZADA SOUTH EAST ASIA PTE. LTD.,Central,Middle Management,NA,"$9,000to$13,500",Monthly,https://www.mycareersfuture.sg/job/vice-president-data-science-lazada-south-east-asia-f6b651f8295d130aa749e57c339b5402,Information Technology
21,"Analyst, Operations Intelligence Data Science Specialist, CBGO, T&O - (WD03335)",DBS BANK LTD.,Central,Executive,NA,"$2,550to$4,600",Monthly,https://www.mycareersfuture.sg/job/analyst-operations-intelligence-data-science-specialist-cbgo-to--dbs-bank-887a081adcff5060e386328f6b61b74e,Banking and Finance
22,"Associate, Operations Intelligence Data Science Specialist, CBGO, T&O (WD03335)",DBS BANK LTD.,Central,Senior Executive,NA,"$3,750to$6,800",Monthly,https://www.mycareersfuture.sg/job/associate-operations-intelligence-data-science-specialist-cbgo-to-dbs-bank-c11ab7cf8477e3ac27f750025ea9eb11,Banking and Finance
23,Data Analytics Lead (PDD),JTC Corporation,NA,Manager,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-analytics-lead-jtc-corporation-f0981bc8de79f14cb31032ab91147348,Information Technology ...
24,Data Scientist,PROPERTYGURU PTE. LTD.,Central,Executive ...,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-propertyguru-d4be4cc0a144ae612200804ff3033310,Information Technology
25,Data Scientist,PROPERTYGURU PTE. LTD.,Central,Fresh/entry level ...,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-propertyguru-b4bba92a8c91326eb85997fdd522818a,Information Technology
26,Marketing Science Partner,FACEBOOK SINGAPORE PTE. LTD.,East,Professional,NA,"$9,000to$13,500",Monthly,https://www.mycareersfuture.sg/job/marketing-science-partner-facebook-singapore-681e8a9546e1cb408bb141fabaf15313,Advertising / Media 
27,"Vice President, Enterprise Data Warehouse",NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Middle Management,NA,"$8,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/vice-president-enterprise-data-warehouse-ntuc-enterprise-co-operative-8665ecf7141bbb28e1802a8365c4e250,Education and Training ...
28,Senior / Principal Infocomm Specialist (Data & Analytics Architecture),Inland Revenue Authority of Singapore,NA,Professional,NA,"$4,000to$9,100",Monthly,https://www.mycareersfuture.sg/job/senior-principal-infocomm-specialist-inland-revenue-authority-singapore-c1313b30ad86fda2ced8dbd4da8f6a68,Information Technology ...
29,Data Scientist,AZENDIAN SOLUTIONS PTE. LTD.,NA,Manager,NA,"$8,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-azendian-solutions-7cd339858db216372bcee150d25d2e64,Information Technology
30,Head (Data Architect),Accountant-General's Department,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/head-accountant-generals-department-cb19026c04d291f44112432e6550e2e9,Accounting / Auditing / Taxation ...
31,"Associate, Data Engineer",GIC PRIVATE LIMITED,Central,Middle Management,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/associate-data-engineer-gic-55a22c4264e591bcaee716bce709fb60,Banking and Finance
32,Lecturer - IT Applications Development,Institute of Technical Education,NA,Executive,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/lecturer-applications-development-institute-technical-education-2efb0f4a7886f3aee009770d4efbbd00,Information Technology ...
33,Data Engineer,TWITTER ASIA PACIFIC PTE. LTD.,Central,Professional,NA,"$9,500to$11,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-twitter-asia-pacific-c6221099c428ae5fc4bfbfd1ff9f6301,Information Technology
34,"Assistant Director /  Senior Executive (Curriculum Planning and Analytics), Centre for Learning Systems",Home Team Academy,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/assistant-director-senior-executive-centre-learning-systems-home-team-academy-514ec64809640f3aaf8cc5d2f058c640,Public / Civil Service
35,Staff Software Engineer,TWITTER ASIA PACIFIC PTE. LTD.,Central,Senior Management,NA,"$14,500to$16,000",Monthly,https://www.mycareersfuture.sg/job/staff-software-engineer-twitter-asia-pacific-a917bd28f7fe6140a92d1d5e90cbc8f2,Information Technology
36,Assistant Professor,NATIONAL UNIVERSITY OF SINGAPORE,South,Non-executive,NA,"$10,000to$13,750",Monthly,https://www.mycareersfuture.sg/job/assistant-professor-national-university-singapore-98f3244fcf13b5c63bd44cbe0bac54ea,Education and Training
37,Data Analyst (Vigilance and Compliance Branch) – Contract,Health Sciences Authority,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-analyst-%E2%80%93-contract-health-sciences-authority-583a69da0d154e7ce180831dff95f1e8,Information Technology ...
38,Software Engineer in Machine Learning,LEADIQ SINGAPORE PTE. LTD.,Central,Professional,NA,"$5,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/software-engineer-machine-learning-leadiq-singapore-fd46a5106f5ea860263dae08acd0213f,Information Technology ...
39,Data Scientist (Human Capital),GOVERNMENT TECHNOLOGY AGENCY,NA,Senior Management,NA,"$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-government-technology-agency-39c9a4e7396694e5b905143815549235,Information Technology ...
40,Office of Planning - Manager (Data Analyst / Scientist),Republic Polytechnic,NA,NA,NA,"$5,700to$6,300",Monthly,https://www.mycareersfuture.sg/job/office-planning-manager-republic-polytechnic-ba6127e745a10ce5155e458624a308bb,Education and Training ...
41,Data Scientist,CLARIANT (SINGAPORE) PTE. LTD.,West,Middle Management ...,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-clariant-35c71f4a73941ecbb692b7d8a6890f40,Manufacturing ...
42,Business Intelligence Analyst - Machine Engineering,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/business-intelligence-analyst-machine-engineering-datarobot-singapore-ea24b802323950f780f4ee78bbbec01c,Information Technology
43,SENIOR DATA ANALYST,ASPIRE NXT PTE. LTD.,NA,Senior Executive,NA,"$4,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/senior-data-analyst-aspire-nxt-b94abacf468080634ad881ada1ff48ae,Consulting  ...
44,"Data Analyst, APAC",TRAX TECHNOLOGY SOLUTIONS PTE. LTD.,NA,Senior Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-analyst-apac-trax-technology-solutions-81062e27e4e842e05f1440d5027c50d9,Others ...
45,Data Scientist,NTUC ENTERPRISE NEXUS CO-OPERATIVE LIMITED,NA,Professional ...,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-ntuc-enterprise-nexus-co-operative-892da7cd8e95ca26dd6d96a07bea58c9,Information Technology ...
46,Lecturer - Electronics (Internet of Things (IoT) & Communication),Institute of Technical Education,NA,Executive,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/lecturer-electronics-communication-institute-technical-education-24b8f8766d5ddff9b94e71a34f3b3387,Information Technology ...
47,"Business Analyst, Customer and Digital Analytics",NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Executive,NA,"$3,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/business-analyst-customer-digital-analytics-ntuc-enterprise-co-operative-ca715b23c82241a39529c25e52dd72f6,Information Technology
48,PRODUCT MANAGER (DEX),NEWTON CIRCUS PTE. LTD.,South,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/product-manager-newton-circus-a022929e81316bf324cd002eb21c5927,Environment / Health   ...
49,Data scientist,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$11,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-grabtaxi-holdings-2c945d1d660db8aa53d358c8160fe693,Information Technology
50,Senior Data Scientist,CISCO SYSTEMS (USA) PTE. LTD.,South,Professional,NA,"$170,000to$230,000",Annually,https://www.mycareersfuture.sg/job/senior-data-scientist-cisco-systems-524f066cea18398b8922ae4e0d44176f,Information Technology
51,Data Scientist,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$7,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-grabtaxi-holdings-c25cb1bc83577f0a5fe1af4e371a4ad4,Information Technology
52,data scientist,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-grabtaxi-holdings-f71024a6828e9c133dd36aa3c090c06a,Information Technology
53,Data Scientist,CTRLSHIFT SINGAPORE PTE. LTD.,South,Senior Executive,NA,"$3,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-ctrlshift-singapore-dd4961269f59cd6004d9caf75b94de70,Advertising / Media  ...
54,Junior Data Scientist,CARTRACK TECHNOLOGIES SOUTH EAST ASIA PTE. LTD.,East,Executive,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/junior-data-scientist-cartrack-technologies-south-east-asia-af98eace345595bcae36ba551959a00a,Information Technology
55,Senior Data Analyst,STREETSINE SINGAPORE PTE. LTD.,Central,Professional ...,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-analyst-streetsine-singapore-3baa45f938b74a6660a619998e4a9852,Information Technology
56,Full Stack Developer,DATHENA SCIENCE PTE. LTD.,Central,Fresh/entry level ...,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/full-stack-developer-dathena-science-5fb5754485af66782640da6ad970b4a6,Engineering
57,Data Scientist,TWITTER ASIA PACIFIC PTE. LTD.,NA,Professional,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-twitter-asia-pacific-fb3e95e464af20af4c6ba0952cb535f8,Information Technology
58,Data Scientist,NIOMETRICS (PTE.) LTD.,East,Professional,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-niometrics-58df9d0a198b87cd09c6aafc33abc1b7,Information Technology
59,Data Scientist,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$8,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-dp-information-network-4373917d34dc9dfc8b956f5aba01ec28,Information Technology
60,Data Scientist Analyst,AIA SINGAPORE PRIVATE LIMITED,Central,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-analyst-aia-singapore-be1f3fd889b602dc6d4ebb761baddb6a,Banking and Finance ...
61,DevOps Engineer,LEADIQ SINGAPORE PTE. LTD.,Central,Executive,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/devops-engineer-leadiq-singapore-79663cf59b1c7602db719ab48e46d0ba,Information Technology
62,Senior Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$6,500to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-research-fellow-nanyang-technological-university-6f180d76dadedd3c9bc27eb8167aa000,Banking and Finance ...
63,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$6,500to$10,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-0d8137616c17317a8aa69a60a0c3339a,Banking and Finance ...
64,Backend Developer,LEADIQ SINGAPORE PTE. LTD.,Central,Professional,NA,"$4,500to$7,500",Monthly,https://www.mycareersfuture.sg/job/backend-developer-leadiq-singapore-3855c83f1acd81a6e52d081a879f554c,Engineering ...
65,"People Analytics Lead, Senior Manager",GRABTAXI HOLDINGS PTE. LTD.,"North, Central",Manager,NA,"$9,800to$15,000",Monthly,https://www.mycareersfuture.sg/job/people-analytics-lead-senior-manager-grabtaxi-holdings-096416c25a6d3e0cb2c02bccfba855bd,Others
66,DATA ENGINEER  /  ANALYST,HYDROINFORMATICS INSTITUTE PTE. LTD.,NA,Professional,NA,"$5,200to$6,200",Monthly,https://www.mycareersfuture.sg/job/data-engineer-analyst-hydroinformatics-institute-fded84bb3fd40f9402639d0db532d8cb,Engineering
67,Data Scientist,XYPHER PTE. LTD.,NA,Professional ...,NA,"$4,500to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-xypher-67ddc86910fa153cc3fa5197cff8b11d,Information Technology
68,Marketing Analytics Manager,MARINA BAY SANDS PTE. LTD.,Central,Manager,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/marketing-analytics-manager-marina-bay-sands-60e7498c32388252975d01980b3c8bf1,Marketing / Public Relations 
69,Data Visualisation Designer,SNAPHUNT PTE. LTD.,Central,Professional ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-visualisation-designer-snaphunt-63d6638835f085c9db1bd60b1033fb4b,Advertising / Media 
70,Data Scientist,AMARIS CONSULTING PTE. LTD.,Islandwide,Non-executive,NA,"$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/data-scientist-amaris-consulting-c8457e1589a036ff43af9ecabfc7b641,Information Technology
71,"SVP, Program Manager (Data Analytic), Institutional Banking Group Technology, T&O (WD03269)",DBS BANK LTD.,East,Senior Management,NA,"$10,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/svp-program-manager-institutional-banking-group-technology-to-dbs-bank-ed332f8528683ba5a9c43ba69b6a859e,Information Technology
72,"Associate Director, Enterprise Analytics",AIA SINGAPORE PRIVATE LIMITED,Central,Senior Management,NA,"$13,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/associate-director-enterprise-analytics-aia-singapore-9305aabd866d619e636db5c84f5c16e6,Insurance
73,Senior Backend Engineer,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/senior-backend-engineer-datarobot-singapore-86c789d8d6482816bc943b13e1f5c5e7,Information Technology
74,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,NA,Executive,NA,"$2,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,Engineering
75,Senior Data Analyst,PROPERTYGURU PTE. LTD.,Central,Professional ...,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-analyst-propertyguru-707f35425322b89a7451c4f0316250d4,Engineering ...
76,Senior Java Full Stack Developer,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$9,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/senior-java-full-stack-developer-dp-information-network-4e5eb9f4822be68d72cccd57ed04a911,Information Technology
77,Senior Data Scientist,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$13,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-dp-information-network-5e9fc621d0467e4c47e5dce849daa1f1,Information Technology
78,Datawarehouse Engineer,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/datawarehouse-engineer-grabtaxi-holdings-b363cc9e78ade789ccc94b07e6818db3,Information Technology
79,Data Engineer,Company Undisclosed,NA,Professional,NA,"$8,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-2ddd98f69be84f272e2ce4cd03b3df13,Engineering ...
80,Senior Data Scientist,RIO TINTO COMMERCIAL PTE. LTD.,Central,Professional,NA,"$12,000to$23,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-rio-tinto-commercial-dd32235002939e4040f78734b662ea06,Information Technology ...
81,Senior Hadoop Engineer,ENSIGN INFOSECURITY (SINGAPORE) PTE. LTD.,Islandwide,Senior Executive,NA,"$6,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-hadoop-engineer-ensign-infosecurity-4c167e2d352107b933960e28c9253de0,Information Technology
82,Head Of Data Analytics,SNAPHUNT PTE. LTD.,Central,Senior Management ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/head-data-analytics-snaphunt-7830ac1a1b7b255b55390544afb45cee,Advertising / Media 
83,Data Scientist,APPLE SOUTH ASIA PTE. LTD.,South,Executive,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-apple-south-asia-4b1683a8d3a9d8f9744377e6c674550f,Logistics / Supply Chain
84,Associate General Manager- Digital and Analytics,HCL SINGAPORE PTE. LTD.,Central,Middle Management,NA,"$11,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/associate-general-manager-digital-analytics-hcl-singapore-4b5fcb671260dc920077801881ee4174,Information Technology
85,Data Analyst,ZEEMART  PTE. LTD.,Central,Professional,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-analyst-zeemart-6f5145574df545ba95cfdf87288652ab,Information Technology
86,Junior Data Scientist,INTELLLEX HOLDINGS PRIVATE LIMITED,NA,Fresh/entry level,NA,"$3,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/junior-data-scientist-intelllex-holdings-00a322e31dcf1a4eec39f828ffd7ab2d,Information Technology
87,Senior Machine Learning Engineer,MINDCRAFT SINGAPORE PTE. LTD.,East,Senior Executive,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-machine-learning-engineer-mindcraft-singapore-77a6453165f62994e6f9bb0e7328c3ae,Information Technology
88,Senior Machine Learning Engineer,RIO TINTO COMMERCIAL PTE. LTD.,Central,Professional,NA,"$12,500to$22,000",Monthly,https://www.mycareersfuture.sg/job/senior-machine-learning-engineer-rio-tinto-commercial-aa9e2f689ceddc31e4881004a34c2f66,Information Technology ...
89,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-3983267df04d4f40cbb9b5cf5c5c5ad3,Education and Training
90,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-fc9cc101f0435599aaea43110402b2a4,Education and Training
91,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-636f60ee907ded53dea45e2437902c34,Education and Training
92,Data Engineer,RAKUTEN ASIA PTE. LTD.,Central,Executive,NA,"$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-rakuten-asia-d9253502fec7b656baeaab5cc1835d7c,Information Technology
93,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-50cf0d156b9a0f0fa4e1e017c3a2aee3,Education and Training
94,"Research Scientist (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-scientist-living-analytics-research-centre-singapore-management-university-0fae4d19f0257a0a83a9e58b33d8077f,Education and Training
95,"Research Scientist (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-scientist-living-analytics-research-centre-singapore-management-university-57f8ef797d1608e1d82e0079ecef3290,Education and Training
96,"Research Scientist (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-scientist-living-analytics-research-centre-singapore-management-university-1e4ad8b3c0c1d5b4b6b589c46e4223b8,Education and Training
97,Data Engineer,RAKUTEN ASIA PTE. LTD.,Central,Manager,NA,"$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-rakuten-asia-e5556b6edf0546b28019f1ca66cf2445,Information Technology
98,Senior Consultant (Data Scientist),HITACHI CONSULTING SINGAPORE PTE. LTD.,East,Senior Executive,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/senior-consultant-hitachi-consulting-singapore-5193ca946c3bef56dd1154b4bac5bb7e,Information Technology
99,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Non-executive,NA,"$4,500to$5,500",Monthly,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-5eccb57346459ed3671ca55f25e3c755,Sciences / Laboratory / R&D
100,"Data Scientist, Trusted AI",DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/data-scientist-trusted-ai-datarobot-singapore-67508a47a407453fb87955db2b36cb8c,Information Technology
101,Growth Marketer (Lifecycle),CIALFO PTE. LTD.,East,Executive,NA,"$2,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/growth-marketer-cialfo-355ca9db08173a1d14200ede1d09a442,Marketing / Public Relations 
102,Data Scientist,SINGAPORE TECHNOLOGIES ENGINEERING LTD,North,Senior Management ...,NA,"$5,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-singapore-technologies-engineering-cdc6841f43bf9987db04ba235c73b081,Sciences / Laboratory / R&D
103,Data Scientist,KKT TECHNOLOGY PTE. LTD.,Central,Executive ...,NA,"$3,400to$6,200",Monthly,https://www.mycareersfuture.sg/job/data-scientist-kkt-technology-3ea37d3b830bcbbb5ef41f2f65dbe7bc,Information Technology
104,"Senior Research Scientist (1-year contract), Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-research-scientist-living-analytics-research-centre-singapore-management-university-6188a28786b8c341609ab4bceb5dc152,Education and Training
105,Instructor in Interactive Media Design (Educator Track),NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,"$4,100to$6,150",Monthly,https://www.mycareersfuture.sg/job/instructor-interactive-media-design-national-university-singapore-5cf85c3239164eb3d326c4f084f8a464,Education and Training
106,Product Designer,KKT TECHNOLOGY PTE. LTD.,Central,Executive ...,NA,"$4,200to$7,000",Monthly,https://www.mycareersfuture.sg/job/product-designer-kkt-technology-0dbbb5d3a650f0340a9770cd8f253a01,Design
